#种子 0xf00d	NCONF 100
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	l5	a0	a1	a2	a3	a4	a5	t0	t1	t2	Q	theta	SMILES
233333i	233333	NCCCCC	-,-,-,-,-,-	1.477629	1.526044	1.524442	1.524516	1.527100	1.474006	113.711079	110.496204	111.302840	110.383982	111.476584	110.482367	54.884824	-54.381937	54.275828	0.557424	0.4668	[N+](/C=C/N1CCCCC1)([O-])=O
233333i	233333	NCCCCC	-,-,-,-,-,-	1.489868	1.523026	1.525009	1.526703	1.535754	1.500227	114.339710	110.278038	111.291260	110.680060	113.009801	109.458717	55.875144	-54.587082	53.415276	0.553503	2.1207	C(N1C(CC)CCCC1)#N
233333i	233333	NCCNCC	-,-,-,-,-,-	1.457473	1.539890	1.480839	1.481558	1.538801	1.458731	115.703554	112.147297	112.170184	109.177679	112.529357	112.074123	-52.286235	57.054474	-56.873013	0.521853	9.0952	N1(C=O)CCN(CC2C=C(Cl)C(=CC=2)Cl)CC1
233333i	233333	NCCNCC	-,-,-,-,-,-	1.459598	1.539579	1.478474	1.480126	1.539510	1.464814	116.594660	112.978555	114.978237	108.274667	115.154272	112.731391	48.920644	-53.708245	53.732305	0.481266	10.8646	CCOC(=O)N1CCN(CN2CCN(CC2)C(=O)OCC)CC1
233333i	233333	NCCNCC	-,-,-,-,-,-	1.467577	1.540779	1.475129	1.477373	1.538913	1.465963	114.633097	112.666595	112.134677	109.196432	112.142851	112.827484	-52.307078	57.744002	-57.613814	0.523457	9.8261	N1(C(=O)CCl)CCN(CC1)C
233333i	233333	NCCNCC	-,-,-,-,-,-	1.467614	1.545831	1.479686	1.482493	1.542604	1.463490	111.948326	111.123622	112.041113	109.745952	111.550557	111.753535	-55.283990	55.764710	-55.507468	0.551550	1.8178	CCN(CC)C(=O)N1CCN(C)CC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.465969	1.529886	1.435294	1.433269	1.531907	1.467263	114.354026	111.948388	111.160241	110.168319	111.305092	111.794315	53.014187	-60.822989	60.810380	0.531177	10.3245	CCCCCCCCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.465975	1.529877	1.435292	1.433260	1.531931	1.467180	114.369281	111.952261	111.157557	110.165435	111.308184	111.799484	-53.004876	60.835374	-60.816601	0.531072	10.3644	CCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.466054	1.529927	1.435293	1.433318	1.531889	1.467354	114.272756	111.931325	111.170287	110.179107	111.291412	111.770380	-53.064245	60.756668	-60.775597	0.531730	10.1184	CCCCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.466097	1.529774	1.435212	1.433111	1.532017	1.467089	114.430325	111.998921	111.140402	110.139042	111.333822	111.853012	52.965766	-60.926530	60.858024	0.530390	10.6352	CCCCCCCCCCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.466098	1.529772	1.435210	1.433110	1.532018	1.467089	114.430991	111.999537	111.140124	110.138645	111.334051	111.853736	52.965466	-60.927819	60.858630	0.530383	10.6387	CCCCCCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.466710	1.531854	1.433514	1.435498	1.529961	1.465424	114.435424	111.736135	111.285907	110.199515	111.162295	111.885731	-52.885069	60.791442	-60.785941	0.531280	10.2481	CC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.467180	1.531935	1.433260	1.435291	1.529880	1.465983	114.368494	111.799804	111.308223	110.165347	111.157612	111.952717	52.846092	-60.816629	60.835141	0.531073	10.3642	CCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.467263	1.531908	1.433269	1.435293	1.529886	1.465973	114.353092	111.794862	111.305145	110.168170	111.160152	111.948726	52.868346	-60.810084	60.823068	0.531178	10.3242	CCCCCCCCC(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.468664	1.532350	1.433488	1.434539	1.529541	1.465293	114.437071	111.900868	111.448686	110.153443	111.101130	112.041840	52.295667	-60.684518	61.001488	0.529400	10.7383	C[CH](O)C(=O)N1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.475785	1.532344	1.431764	1.432143	1.532878	1.480346	109.131791	110.704322	111.002109	110.223904	111.143085	110.624715	58.123654	-58.977806	58.857887	0.573310	0.6052	O=NN1CCOCC1
233333i	233333	NCCOCC	-,-,-,-,-,-	1.476359	1.531646	1.433357	1.432617	1.530981	1.475294	112.562099	111.997411	111.423901	110.098387	111.284017	112.008408	53.923784	-60.276153	60.449258	0.538297	8.0736	C(N1CCOCC1)(=S)N
233333i	233333	NCCOCC	-,-,-,-,-,-	1.478975	1.532193	1.430986	1.431364	1.530902	1.478215	112.729622	112.563398	111.369191	109.849795	111.146414	112.610186	-53.267896	61.137424	-61.337357	0.534095	10.4619	SC(=S)N1CCOCC1.C2COCCN2
233333i	233333	NCCOCC	-,-,-,-,-,-	1.480603	1.530878	1.435025	1.432414	1.532971	1.476328	112.076392	111.704816	110.836521	110.112718	111.471855	111.796472	-55.554106	60.846779	-60.272736	0.545988	7.1519	NC(=O)CCSC(=S)N1CCOCC1
233333i	323333	CCCCCC	-,N,-,-,-,-	1.539870	1.520759	1.524562	1.528962	1.531549	1.544108	104.787322	116.130823	109.049198	111.983076	111.189356	112.829745	57.264510	-52.325094	54.211850	0.576312	3.7090	CCN(CC)[CH]1CCCCC1=NO
233333i	323333	CCCCCC	-,O,-,-,-,-	1.513684	1.512545	1.522206	1.527182	1.529043	1.532629	108.822888	116.048933	110.048739	111.713812	111.186454	111.720421	-53.297359	52.544085	-55.890483	0.553666	3.3053	COC(=O)C(=O)[CH]1CCCCC1=O
233333i	323333	CCCCCC	-,O,-,-,-,-	1.513713	1.512546	1.522197	1.527172	1.529033	1.532620	108.826623	116.049621	110.050746	111.712526	111.185718	111.722699	53.290653	-52.547668	55.895643	0.553629	3.3100	CCOC(=O)C(=O)[CH]1CCCCC1=O
233333i	323333	CCCCCC	-,O,-,-,-,-	1.523924	1.513123	1.521331	1.525977	1.527608	1.531150	109.528343	116.383936	110.692017	111.640486	110.914428	111.891757	50.731929	-52.395256	57.068488	0.546289	5.7821	OC[CH]1CCCCC1=O
233333i	323333	CCCCCC	-,O,-,-,-,-	1.525611	1.513791	1.521664	1.526364	1.528042	1.531805	109.537461	115.983459	110.555835	111.684001	111.014557	111.799939	-51.510493	52.747257	-56.864689	0.548891	4.8963	C[CH]1CCCCC1=O
233333i	323333	CNCCCC	-,-,-,-,-,-	1.479561	1.474296	1.525126	1.521833	1.523928	1.535281	110.512873	115.101585	111.036115	111.533045	110.017314	112.860764	-54.497161	54.824244	-54.751765	0.540590	3.2224	C[C@@H]1CCCCN1C2=N/C(=C/3\\C=CC=CC3=O)/NC(=C2)C
233333i	332333	CCCCCC	-,-,O,-,-,-	1.528115	1.515650	1.532052	1.543107	1.531493	1.533749	110.715753	110.221247	115.466836	107.172825	111.886409	111.291376	-55.631976	55.444639	-55.380271	0.571774	2.4767	C[CH]1CC[CH](C(=O)C1)C(C)(C)NO
233333i	332333	CCCCCC	-,-,O,-,-,-	1.530536	1.512642	1.511421	1.521719	1.527893	1.535670	110.991095	110.700478	116.490514	110.532809	111.807058	111.014413	50.458292	-50.148253	52.282461	0.544035	6.4089	C[CH]1CCCC(=O)C1
233333i	332333	CCCCCC	-,-,O,-,-,-	1.542415	1.525770	1.509568	1.528033	1.536386	1.542212	112.013790	109.653246	116.218162	108.674990	110.244715	111.844035	-52.548710	56.768493	-57.293230	0.561786	5.5518	[C@@H]1(C[C@@H](C(=C)C)CC([C@@H]1C)=O)C(=O)N
233333i	332333	CCCCCC	-,-,O,-,-,-	1.561996	1.529066	1.509311	1.522630	1.537797	1.566473	110.636912	109.940514	116.118084	110.666060	113.627760	113.328815	55.073078	-53.457546	49.798308	0.530957	3.1091	C1(C(C(=O)O)CCC(C1C)=O)(C)C
233333i	332333	CCNCCC	-,-,-,-,-,-	1.522770	1.465537	1.460500	1.521639	1.528412	1.528752	111.406923	112.088383	115.388993	112.403271	110.947178	108.906418	50.132162	-50.673502	53.717515	0.542171	7.6859	c1ccc2c(c1)c(nnn2)OC3CCN(CC3)C(=O)CCC(=O)[O-]
233333i	332333	CCNCCN	-,-,-,-,-,-	1.538539	1.458687	1.457229	1.540054	1.478655	1.481262	112.556000	112.058767	115.630382	112.242600	112.248492	109.296191	-46.857100	47.114050	-52.047429	0.520120	8.8555	C1(CN2CCN(C=O)CC2)=C(Cl)C=CC=C1Cl
233333i	332333	CCNCCN	-,-,-,-,-,-	1.539583	1.459538	1.464835	1.539496	1.480153	1.478485	114.977236	112.974771	116.598978	112.726743	115.151914	108.278745	-42.109763	41.942666	-48.677157	0.481280	10.8542	CCOC(=O)N1CCN(CN2CCN(CC2)C(=O)OCC)CC1
233333i	332333	CCNCCN	-,-,-,-,-,-	1.548383	1.481967	1.476527	1.545393	1.483539	1.483934	113.157312	110.683716	111.958665	110.375599	112.617416	108.144176	53.595563	-54.761724	57.435475	0.560493	2.3783	N1(C(=C(C(=O)OCC)N=N1)CN2CCN(C3=CC=CC=C3)CC2)C4C(=NON=4)N
233333i	333233	CCCCCC	-,-,-,O,-,-	1.535649	1.523133	1.511421	1.511421	1.523133	1.535649	110.165284	111.812671	110.656009	116.474097	110.656021	111.812681	52.540695	-49.956062	49.956038	0.544282	6.8776	CC1CCC(=O)CC1
233333i	333233	CCCCCC	-,-,-,O,-,-	1.538422	1.537045	1.526170	1.524467	1.532044	1.537213	110.673614	111.601989	107.279002	115.227860	108.617712	111.839595	56.496210	-57.766156	56.788458	0.580567	1.9197	C[CH]1C[CH](C)C(=O)[CH](C1)[CH](O)CC2CC(=O)NC(=O)C2
233333i	333233	CCCNCC	-,-,-,-,-,-	1.527540	1.529732	1.474265	1.480344	1.535165	1.535195	110.706496	111.581458	109.499385	113.301655	109.822526	110.322759	55.302282	-58.868680	59.741601	0.572869	1.7487	CC(C)c1nc(on1)[C@@H]2CCCN(C2)c3cc(nc(n3)N)OC
233333i	333233	CCCNCC	-,-,-,-,-,-	1.531957	1.525412	1.457950	1.464527	1.542527	1.543536	111.841780	111.059335	110.163954	113.769528	110.304780	109.924741	-54.690747	59.806960	-59.943356	0.560847	2.6411	CN(CCCC[CH]1CCCN(C1)C(=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3
233333i	333233	NCCCCC	-,-,-,N,-,-	1.472856	1.536659	1.506410	1.508235	1.537974	1.473433	119.185112	112.817451	109.355368	114.965095	109.071525	112.890507	47.255941	-56.796095	56.837696	0.501345	11.6815	N1C(CC(CC1(C)C)=NO)(C)C
233333i	333323	CCCCCC	-,-,-,-,O,-	1.528285	1.527178	1.522399	1.512750	1.514695	1.529885	111.714323	111.150539	111.735512	110.173903	116.004659	109.477985	-56.246251	52.674447	-52.486537	0.549700	3.8556	COC1=CC(=C(C=C1)N=C[CH]2CCCCC2=O)[N+]([O-])=O
233333i	333323	CCCCCC	-,-,-,-,O,-	1.528703	1.527585	1.522674	1.512789	1.514746	1.529842	111.629932	111.202617	111.781180	110.052191	115.875040	109.278533	-55.994246	52.641716	-52.986877	0.552085	3.3584	CC(=O)C1=CC=C(C=C1)N=C[CH]2CCCCC2=O
233333i	333323	CCCCCC	-,-,-,-,O,-	1.528739	1.527607	1.522687	1.512790	1.514684	1.529897	111.626888	111.209133	111.782149	110.038023	115.861288	109.252514	-55.965730	52.647843	-53.055302	0.552348	3.2966	CCOC(=O)C1=CC=C(C=C1)N=C[CH]2CCCCC2=O
233333i	333323	CCCCCC	-,-,-,-,O,-	1.530160	1.527768	1.522448	1.513774	1.525886	1.532974	111.596920	111.393929	111.764247	109.682990	115.231110	107.797350	55.195551	-52.916561	55.413592	0.565896	2.3041	O=C1CCCC[CH]1COC[CH]2CCCCC2=O
233333i	333323	CCCSCC	-,-,-,-,O,-	1.531008	1.524193	1.811496	1.760298	1.520212	1.536714	112.490927	112.984125	111.786665	97.571689	114.319836	109.313727	59.838683	-53.974818	57.874245	0.648425	5.4233	c1cc(cc(c1)C(=O)N)C[C@@H]2CCCSC2=O
233333i	333323	CCSCCC	-,-,-,-,N,-	1.525238	1.819492	1.819980	1.515424	1.515483	1.523222	112.675528	111.985855	99.164614	109.570721	116.379551	110.328411	-54.492858	52.355257	-61.551417	0.640567	4.9241	C1C/C(=N/O)/CSC1
233333i	333323	COCCNC	-,-,-,-,-,-	1.435907	1.435525	1.539395	1.476549	1.481098	1.539950	110.575799	110.607041	110.444239	110.615475	109.027081	110.531102	-59.293855	58.379258	-56.414811	0.580173	0.3893	CC1CN(CC(C)O1)N=O
233333i	333323	COCCNC	-,-,-,-,-,-	1.436715	1.436945	1.536797	1.478664	1.484258	1.538216	111.831374	109.878564	111.330670	109.837117	111.657820	109.960844	60.136903	-57.492660	53.967152	0.565809	3.0160	C1CN(CCO1)C2=CC=CC=C2
233333i	333332	CCCCCC	-,-,-,-,-,N	1.523054	1.528208	1.528624	1.526631	1.517001	1.518474	109.654399	111.508136	111.327560	112.003948	109.359741	115.372157	-56.135462	55.965873	-53.209547	0.555416	2.1567	O=C(NN=C1CCCCC1)C(=O)NN=C2CCCCC2
233333i	333332	CCCCCC	-,-,-,-,-,N	1.524000	1.529572	1.529969	1.525825	1.515016	1.514533	109.103928	111.612963	111.509954	111.786592	108.999316	115.629416	-55.812527	55.700638	-53.474241	0.558275	1.2670	O=S(=O)(NN=C1CCCCC1)C2=CC=CC=C2
233333i	333332	CCCCCC	-,-,-,-,-,N	1.525723	1.529268	1.528983	1.523578	1.514820	1.516339	109.253505	111.885969	111.407610	111.612242	109.477524	115.875728	-56.020551	56.087061	-53.471906	0.553616	2.3787	O=C(NC1=CC=CC=C1)ON=C2CCCCC2
233333i	333332	CCCCCC	-,-,-,-,-,N	1.526630	1.528627	1.528210	1.523056	1.518472	1.517001	109.359997	112.004579	111.327785	111.507315	109.653046	115.371601	55.963530	-56.136360	53.892483	0.555425	2.1553	O=C(NN=C1CCCCC1)C(=O)NN=C2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.524021	1.522568	1.522135	1.527307	1.465309	1.462506	112.929730	111.127429	109.809540	111.863502	112.839559	116.432223	56.183476	-55.423146	50.136117	0.520927	9.6182	N1(C2C(=NON=2)N)N=NC(=C1C)C(N3CCCCC3)=O
233333i	333332	CCCCCN	-,-,-,-,-,-	1.525311	1.525281	1.524878	1.525834	1.461094	1.465604	111.823996	111.210954	110.396643	111.481328	112.007822	115.176561	54.526018	-54.130731	52.332982	0.533912	4.3195	N1(C2C(=NON=2)N)C(=C(C(N3CCCCC3)=O)N=N1)C4C=CC=CC=4
233333i	333332	CCCCCN	-,-,-,-,-,-	1.525553	1.525210	1.525523	1.525154	1.465980	1.461318	111.938762	111.428705	110.434077	111.219181	111.773446	115.111265	54.127630	-54.440084	53.105235	0.534892	4.0581	C(N1CCCCC1)(=O)C2C=CC=CC=2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.525553	1.525211	1.525523	1.525153	1.465980	1.461318	111.938765	111.428694	110.434057	111.219174	111.773427	115.111269	54.127663	-54.440148	53.105280	0.534892	4.0581	O=C(N1CCCCC1)C2=CC=CC=C2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526331	1.523686	1.523479	1.527024	1.476577	1.481823	110.707990	111.280534	110.271613	111.437365	110.564897	112.659117	54.147429	-54.276620	55.511145	0.562746	0.4379	C[n+]1ccc(cc1)/C=C(/N2CCCCC2)\\SC
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526393	1.521150	1.521483	1.525738	1.475101	1.473623	112.696658	111.516348	109.848117	111.388939	112.796707	113.833911	-55.161641	55.129164	-53.207799	0.535489	5.4127	S=C(SSSSC(=S)N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526428	1.524349	1.524145	1.526874	1.475262	1.474963	110.435988	111.254226	110.334234	111.385564	110.455579	112.755761	53.992586	-53.845745	55.283463	0.563750	0.9586	C1(=NC(NC2C=CC=CC=2)=N\C(N1)=N/N)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526565	1.525538	1.525513	1.527100	1.481648	1.484037	110.002872	111.210867	110.619807	111.221974	109.909438	111.280235	53.198807	-53.320323	56.658231	0.577661	3.6166	C1(N=C2N(C=CC=C2C)C(C=1C=O)=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526706	1.526252	1.525970	1.526958	1.469788	1.468434	109.910780	111.139188	110.647777	111.383434	109.989247	113.282886	53.499772	-53.187310	54.899191	0.564262	1.8646	N(=C/N1CCCCC1)/C2C(C#N)=CC=CC=2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526931	1.525481	1.525081	1.527111	1.478674	1.476127	110.051649	111.172324	110.584390	111.436761	110.159042	112.442138	53.674471	-53.299422	55.269641	0.568224	2.2417	CC(=O)/N=C\\1/NC(=O)/C(=C/N2CCCCC2)/S1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527622	1.526141	1.526057	1.526941	1.478419	1.479647	109.612690	111.093794	110.680634	111.328226	109.945928	111.902403	-53.525767	52.994533	-55.724959	0.575427	3.4117	CC1=C(N2CCCCC2)S(=O)(=O)C3=CC=CC=C3C1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527875	1.529202	1.529258	1.530623	1.464596	1.459493	111.301561	110.791613	111.146704	111.311273	110.669545	113.837929	52.570288	-52.740042	53.862627	0.549315	0.6168	O=C(N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528273	1.530321	1.530407	1.529290	1.472354	1.471378	110.005539	110.970392	111.514371	111.068323	109.708759	111.700218	51.345285	-51.575421	55.886098	0.572547	5.2722	C(SC1C(=NN=C(C=1)Cl)C2=CC=CC=C2)(N3CCCCC3)=S
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528345	1.525301	1.525344	1.528787	1.477162	1.472491	109.848990	111.227749	110.508120	111.488534	109.893496	113.831330	-54.338792	53.979935	-54.591426	0.563045	0.8065	N1(C2=CC(Br)=CN=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528399	1.525355	1.525393	1.528942	1.476506	1.471976	109.830790	111.211958	110.510601	111.497003	109.878865	113.861854	54.327652	-53.943288	54.553346	0.563010	0.8484	N1(C2=CN=CC=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528448	1.525416	1.525435	1.528866	1.476708	1.471478	109.813932	111.208729	110.519302	111.496550	109.873541	113.869429	54.320113	-53.913653	54.524821	0.563036	0.8884	N1(C2=CC=NC=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528555	1.523682	1.523624	1.528472	1.467890	1.466500	110.495747	111.496555	110.100042	111.487591	110.482991	116.068974	-55.354903	55.358030	-53.334980	0.545228	3.8841	C1(=NC(OC2=CC(C=O)=CC=C2)=NC(=N1)OC)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528647	1.525206	1.525134	1.528267	1.474076	1.477896	109.934274	111.477797	110.492857	111.248427	109.887463	113.711332	-54.032757	54.353194	-55.500502	0.563442	0.7804	[N+]1(C=C(N2CCCCC2)C=CC=1)[O-]
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528710	1.527834	1.527931	1.528922	1.473109	1.476625	109.181214	111.357069	110.925899	111.109084	109.045346	113.451201	53.203255	-53.602826	55.997785	0.572208	2.9013	[N+](C1C(N2CCCCC2)=CC=NC=1)([O-])=O
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528714	1.523751	1.523759	1.528828	1.465759	1.464827	110.475904	111.490408	110.095745	111.487417	110.446963	116.281272	55.338098	-55.354649	53.232930	0.544312	4.0436	N1=C(N=C(C)C(=C1N2CCCCC2)C=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528751	1.523700	1.523711	1.528839	1.465203	1.465792	110.474175	111.487920	110.086910	111.502855	110.479905	116.309233	55.386762	-55.373348	53.186690	0.544035	4.1400	N1=C(N2CCCCC2)N=CC=C1Cl
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528797	1.523714	1.523714	1.528797	1.466904	1.466904	110.443697	111.482988	110.105183	111.482988	110.443694	115.974465	55.287476	-55.287481	53.444814	0.546205	3.6310	NC1=NC(=NC(=N1)N)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528892	1.525515	1.525504	1.528467	1.471393	1.476641	109.848198	111.496872	110.533526	111.200095	109.784899	113.857806	-53.877406	54.295421	-55.572295	0.563341	0.9627	N1(C2C=C(C)N=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529022	1.525591	1.525596	1.528498	1.471824	1.476888	109.813975	111.511310	110.551232	111.165549	109.731395	113.721307	-53.776725	54.256140	-55.746492	0.564589	1.2248	C1(=CC(N2CCCCC2)=CC=N1)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529071	1.525607	1.525720	1.529591	1.472372	1.472236	109.648000	111.187984	110.543527	111.458801	109.734598	113.767509	54.106291	-53.760833	54.796567	0.565151	1.2640	C1(N=C(C=CC=1F)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529072	1.527572	1.527671	1.529019	1.469651	1.474526	109.284467	111.438660	110.874752	111.076585	109.116110	113.805752	-53.175708	53.740771	-55.943032	0.568990	2.4834	N1(C2C(Cl)=CN=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529250	1.526052	1.526058	1.529593	1.472756	1.472949	109.504816	111.124548	110.604316	111.447411	109.655103	113.430973	-53.951038	53.505378	-54.954567	0.568269	1.9383	C1(N2CCCCC2)=CC(Br)=CC=N1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529252	1.527918	1.527924	1.529525	1.476098	1.478346	109.040420	111.239727	110.961507	111.054609	108.922079	111.942682	-52.600151	52.899915	-56.838571	0.582905	4.8828	C1(=C(C(N)=NC(=N1)Cl)[N+]([O-])=O)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529299	1.530281	1.530231	1.528060	1.471026	1.472978	109.759952	111.135113	111.496119	110.933892	110.051122	111.845928	51.629835	-51.508076	55.676572	0.571169	4.9842	S=C(SSSSC(=S)N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529347	1.526218	1.526219	1.529785	1.472086	1.472457	109.446269	111.098374	110.625356	111.451009	109.605226	113.415602	-53.897430	53.417339	-54.949320	0.568857	2.1075	C1(=NC(C)=CC=C1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529366	1.528144	1.527982	1.529866	1.476689	1.469750	108.896886	110.970214	110.949894	111.471229	109.052318	113.373993	-53.557297	52.859520	-54.794169	0.573912	3.4251	N1(C2C(N)=CC=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529490	1.528754	1.528748	1.529583	1.465790	1.465575	108.868002	111.292381	110.935403	111.304778	108.884656	116.314046	54.269107	-54.228970	53.892435	0.557655	0.1784	ClC1=CC2=C(N3CCCCC3)C4=C(CCCC4)N=C2C=C1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529563	1.526920	1.526954	1.529323	1.472793	1.472837	109.408407	111.388940	110.753225	111.067746	109.253874	113.073743	53.123581	-53.566973	56.228876	0.572606	2.9462	CC1=NC2=C(C=NN2C3=CC=C(C=C3)[N+]([O-])=O)C(=N1)N4CCCCC4
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529570	1.527906	1.527789	1.529774	1.478027	1.475896	108.877516	110.948402	110.931044	111.342515	109.061283	112.016953	53.105524	-52.554944	55.852996	0.582804	4.8047	N1=C(N=C(C)C(=C1N2CCCCC2)C=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529770	1.526191	1.526191	1.529351	1.472470	1.472153	109.613980	111.450758	110.621107	111.103500	109.456858	113.422345	53.430683	-53.904497	55.994885	0.568721	2.0758	N1(C2N=CC=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529782	1.526232	1.526236	1.529367	1.472411	1.472181	109.598574	111.449207	110.628622	111.099617	109.440990	113.406270	53.409757	-53.886819	56.014906	0.568959	2.1301	C1(N2CCCCC2)N=CC=C(C=1)C
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529809	1.526250	1.526239	1.529244	1.472368	1.472547	109.588019	111.453822	110.631275	111.086174	109.444353	113.375578	-53.401836	53.889073	-56.058388	0.569213	2.1705	N1=C(N2CCCCC2)C=CC=C1N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529809	1.526250	1.526239	1.529244	1.472368	1.472547	109.588023	111.453822	110.631286	111.086196	109.444354	113.375576	-53.401793	53.889019	-56.058352	0.569212	2.1705	N1=C(N2CCCCC2)C=CC=C1N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529823	1.526374	1.526394	1.529405	1.472574	1.472607	109.544913	111.446539	110.657227	111.081991	109.382841	113.304623	53.327427	-53.824182	56.120895	0.570091	2.3682	C1(=CC(N2CCCCC2)=CC=N1)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529858	1.527947	1.528005	1.529871	1.472117	1.473482	109.058101	111.307694	110.931745	110.996854	108.873291	112.486979	-52.562153	53.036536	-56.721638	0.579532	4.4335	C1(=C(C(Br)=CC=N1)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529964	1.527900	1.527947	1.529933	1.471679	1.472921	109.068551	111.315098	110.919536	110.997518	108.889208	112.542691	-52.574423	53.047797	-56.687745	0.579036	4.3573	C1(N2CCCCC2)N=CC=CC=1Br
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530027	1.529173	1.529175	1.530026	1.466529	1.466529	108.685548	111.245728	111.027587	111.245799	108.685683	115.502453	53.776850	-53.776657	54.505560	0.564007	1.3208	C1(=C2C(C=CC=C2)=NC=C1Br)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530222	1.527960	1.528059	1.529972	1.472111	1.473520	109.025637	111.353046	110.928826	110.950420	108.835040	112.496192	-52.528315	53.088917	-56.846763	0.579914	4.4831	C1(N2CCCCC2)=C3C(C=CC=C3)=CC=N1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530356	1.527818	1.527848	1.529831	1.473261	1.476397	109.001557	111.360873	110.924946	110.962589	108.878474	112.283326	-52.563258	53.076384	-56.950091	0.581203	4.6223	C1(N=C(C=CC=1N)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530623	1.529258	1.529202	1.527875	1.459493	1.464596	110.669529	111.311299	111.146722	110.791667	111.301570	113.837954	-52.739982	52.570191	-54.186987	0.549315	0.6168	O=C(N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530665	1.528902	1.528904	1.530663	1.475198	1.475197	108.593508	111.088013	111.049607	111.087797	108.593418	112.122217	-52.643314	52.643621	-56.573850	0.586033	5.3146	[N+]1(C(N2CCCCC2)=CC=CC=1)[O-]
233333i	333332	CCCCCN	-,-,-,-,-,C	1.524625	1.528988	1.528763	1.523951	1.508191	1.501259	108.598560	111.814967	111.006002	111.771026	108.601437	113.625368	54.379113	-54.331819	55.324994	0.574399	2.4750	C1CC[NH+](CC1)/C=C/C=C/C=[N+]2CCCCC2
