#种子 0xbeef	NCONF 100
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	l5	a0	a1	a2	a3	a4	a5	t0	t1	t2	Q	theta	SMILES
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526428	1.524349	1.524145	1.526874	1.475262	1.474963	110.435966	111.254202	110.334249	111.385599	110.455582	112.755728	-53.992568	53.845641	-55.283377	0.563750	0.9588	C1(=NC(NC2C=CC=CC=2)=N\C(N1)=N/N)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.526707	1.526252	1.525970	1.526958	1.469788	1.468434	109.910734	111.139179	110.647756	111.383424	109.989199	113.282829	53.499759	-53.187338	54.899319	0.564263	1.8647	N(=C/N1CCCCC1)/C2C(C#N)=CC=CC=2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527024	1.523479	1.523686	1.526331	1.481823	1.476577	110.564916	111.437380	110.271618	111.280550	110.708011	112.659177	54.276630	-54.147448	55.324527	0.562746	0.4378	C[n+]1ccc(cc1)/C=C(/N2CCCCC2)\\SC
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527101	1.525514	1.525538	1.526565	1.484037	1.481648	109.909436	111.222002	110.619838	111.210874	110.002863	111.280222	-53.320215	53.198730	-56.420600	0.577661	3.6167	C1(N=C2N(C=CC=C2C)C(C=1C=O)=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527158	1.524205	1.524085	1.529660	1.473950	1.475028	111.861865	110.851497	110.536724	111.939783	113.379083	114.459861	55.933484	-52.882525	49.431202	0.530984	6.5065	N1=C(N=C(C)C(=C1N2CCCCC2)C=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527307	1.522135	1.522569	1.524021	1.462506	1.465309	112.839584	111.863553	109.809544	111.127384	112.929687	116.432225	55.423026	-56.183545	52.105634	0.520927	9.6182	N1(C2C(=NON=2)N)N=NC(=C1C)C(N3CCCCC3)=O
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527625	1.526140	1.526058	1.526941	1.478415	1.479643	109.613004	111.093966	110.680708	111.327544	109.945634	111.902103	-53.524973	52.995265	-55.726856	0.575430	3.4116	CC1=C(N2CCCCC2)S(=O)(=O)C3=CC=CC=C3C1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.527922	1.531419	1.531041	1.530294	1.478042	1.469795	109.152763	110.706156	111.631257	111.335223	108.998550	111.423552	-51.429504	50.937039	-55.482313	0.582244	6.7655	CC(=O)/N=C\\1/NC(=O)/C(=C/N2CCCCC2)/S1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528267	1.525134	1.525206	1.528647	1.477896	1.474076	109.887433	111.248413	110.492884	111.477826	109.934277	113.711297	54.353137	-54.032644	54.701769	0.563442	0.7806	[N+]1(C=C(N2CCCCC2)C=CC=1)[O-]
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528273	1.530322	1.530408	1.529290	1.472353	1.471377	110.005521	110.970511	111.514456	111.068363	109.708627	111.700246	-51.344788	51.575116	-55.886169	0.572546	5.2727	C(SC1C(=NN=C(C=1)Cl)C2=CC=CC=C2)(N3CCCCC3)=S
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528345	1.525301	1.525343	1.528787	1.477162	1.472491	109.849036	111.227828	110.508180	111.488562	109.893484	113.831336	54.338557	-53.979801	54.591430	0.563044	0.8065	N1(C2=CC(Br)=CN=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528448	1.525416	1.525435	1.528867	1.476708	1.471478	109.813916	111.208731	110.519287	111.496577	109.873543	113.869427	54.320138	-53.913628	54.524775	0.563036	0.8885	N1(C2=CC=NC=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528473	1.523624	1.523682	1.528555	1.466500	1.467890	110.482966	111.487589	110.100041	111.496556	110.495742	116.068947	55.358030	-55.354877	53.349344	0.545228	3.8840	C1(=NC(OC2=CC(C=O)=CC=C2)=NC(=N1)OC)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528498	1.525596	1.525591	1.529022	1.476888	1.471825	109.731428	111.165586	110.551230	111.511226	109.813919	113.721313	-54.256097	53.776882	-54.567436	0.564589	1.2246	C1(=CC(N2CCCCC2)=CC=N1)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528648	1.523441	1.523325	1.528615	1.463849	1.465907	110.565961	111.472591	110.013086	111.531098	110.632564	116.436609	55.565898	-55.473799	52.980794	0.542488	4.6534	N1=C(N=C(C)C(=C1N2CCCCC2)C=O)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528710	1.527834	1.527931	1.528921	1.473110	1.476625	109.181173	111.356976	110.925882	111.109119	109.045387	113.451246	53.203464	-53.602865	55.997600	0.572208	2.9011	[N+](C1C(N2CCCCC2)=CC=NC=1)([O-])=O
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528751	1.523700	1.523711	1.528839	1.465203	1.465792	110.474173	111.487917	110.086910	111.502855	110.479901	116.309233	-55.386765	55.373350	-53.186691	0.544035	4.1400	N1=C(N2CCCCC2)N=CC=C1Cl
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528797	1.523714	1.523714	1.528797	1.466904	1.466904	110.443694	111.482988	110.105186	111.482986	110.443693	115.974463	55.287473	-55.287477	53.444816	0.546205	3.6310	NC1=NC(=NC(=N1)N)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528892	1.525515	1.525504	1.528467	1.471393	1.476641	109.848188	111.496890	110.533515	111.200101	109.784887	113.857784	-53.877374	54.295410	-55.572337	0.563341	0.9628	N1(C2C=C(C)N=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.528941	1.525394	1.525355	1.528399	1.471976	1.476506	109.878874	111.496828	110.510534	111.211916	109.830761	113.861824	-53.943583	54.327879	-55.518117	0.563012	0.8481	N1(C2=CN=CC=C2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529072	1.527572	1.527671	1.529019	1.469650	1.474526	109.284464	111.438663	110.874681	111.076610	109.116128	113.805799	-53.175822	53.740814	-55.942977	0.568990	2.4833	N1(C2C(Cl)=CN=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529250	1.526052	1.526058	1.529593	1.472756	1.472949	109.504803	111.124533	110.604310	111.447425	109.655117	113.430979	53.951080	-53.505366	54.954513	0.568269	1.9383	C1(N2CCCCC2)=CC(Br)=CC=N1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529252	1.527918	1.527924	1.529524	1.476098	1.478346	109.040430	111.239757	110.961520	111.054593	108.922076	111.942679	-52.600085	52.899909	-56.838627	0.582905	4.8829	C1(=C(C(N)=NC(=N1)Cl)[N+]([O-])=O)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529346	1.528895	1.529175	1.527346	1.471198	1.472514	110.126977	111.346136	111.287747	110.855492	110.338025	112.191915	-51.933673	52.150323	-55.788151	0.566063	3.7979	S=C(SSSSC(=S)N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529367	1.526236	1.526232	1.529782	1.472181	1.472412	109.441009	111.099623	110.628618	111.449194	109.598569	113.406284	-53.886818	53.409801	-54.958674	0.568959	2.1300	C1(N2CCCCC2)N=CC=C(C=1)C
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529405	1.526394	1.526374	1.529823	1.472607	1.472573	109.382812	111.082033	110.657286	111.446559	109.544882	113.304571	53.823973	-53.327243	55.015105	0.570091	2.3685	C1(=CC(N2CCCCC2)=CC=N1)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529490	1.528754	1.528750	1.529584	1.465789	1.465575	108.867995	111.292442	110.935625	111.305013	108.884754	116.314161	54.268648	-54.228151	53.891691	0.557651	0.1781	ClC1=CC2=C(N3CCCCC3)C4=C(CCCC4)N=C2C=C1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529562	1.526921	1.526953	1.529323	1.472794	1.472838	109.408511	111.389200	110.753219	111.067603	109.253766	113.073746	-53.123202	53.567171	-56.229473	0.572606	2.9465	CC1=NC2=C(C=NN2C3=CC=C(C=C3)[N+]([O-])=O)C(=N1)N4CCCCC4
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529591	1.525720	1.525607	1.529071	1.472236	1.472372	109.734592	111.458787	110.543529	111.187979	109.648001	113.767508	-53.760855	54.106301	-55.588577	0.565152	1.2640	C1(N=C(C=CC=1F)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529770	1.526191	1.526191	1.529351	1.472470	1.472153	109.613956	111.450743	110.621118	111.103535	109.456845	113.422326	53.430650	-53.904403	55.994817	0.568722	2.0759	N1(C2N=CC=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529785	1.526219	1.526219	1.529347	1.472457	1.472086	109.605203	111.451015	110.625364	111.098394	109.446269	113.415580	-53.417307	53.897352	-56.010017	0.568857	2.1076	C1(=NC(C)=CC=C1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529810	1.526250	1.526239	1.529244	1.472368	1.472547	109.588009	111.453797	110.631227	111.086183	109.444358	113.375593	53.401932	-53.889140	56.058387	0.569213	2.1704	N1=C(N2CCCCC2)C=CC=C1N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529810	1.526250	1.526240	1.529244	1.472368	1.472547	109.588004	111.453804	110.631249	111.086187	109.444355	113.375581	53.401886	-53.889089	56.058372	0.569213	2.1704	N1=C(N2CCCCC2)C=CC=C1N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529858	1.527947	1.528005	1.529870	1.472117	1.473482	109.058116	111.307713	110.931752	110.996843	108.873285	112.486980	-52.562101	53.036544	-56.721684	0.579532	4.4335	C1(=C(C(Br)=CC=N1)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529865	1.527981	1.528143	1.529367	1.469749	1.476689	109.052379	111.471166	110.949979	110.970369	108.897011	113.373905	-52.859409	53.556934	-56.487221	0.573910	3.4251	N1(C2C(N)=CC=CC=2)CCCCC1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.529964	1.527900	1.527947	1.529933	1.471679	1.472921	109.068542	111.315061	110.919527	110.997493	108.889209	112.542694	-52.574521	53.047878	-56.687758	0.579036	4.3572	C1(N2CCCCC2)N=CC=CC=1Br
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530025	1.529174	1.529175	1.530026	1.466530	1.466530	108.685581	111.245589	111.027644	111.245810	108.685704	115.502466	53.777067	-53.776666	54.505326	0.564007	1.3207	C1(=C2C(C=CC=C2)=NC=C1Br)N3CCCCC3
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530222	1.527960	1.528059	1.529972	1.472111	1.473520	109.025642	111.353015	110.928829	110.950423	108.835068	112.496188	52.528371	-53.088918	56.846709	0.579914	4.4830	C1(N2CCCCC2)=C3C(C=CC=C3)=CC=N1
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530356	1.527818	1.527848	1.529831	1.473261	1.476396	109.001534	111.360902	110.924984	110.962597	108.878451	112.283317	-52.563150	53.076284	-56.950075	0.581203	4.6225	C1(N=C(C=CC=1N)Br)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530545	1.529543	1.529501	1.527869	1.459310	1.464604	110.557521	111.305206	111.196576	110.794034	111.141256	113.875874	-52.638916	52.522864	-54.263071	0.550268	0.8775	O=C(N1CCCCC1)N2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,-	1.530663	1.528903	1.528903	1.530665	1.475197	1.475196	108.593527	111.088027	111.049630	111.088147	108.593526	112.122280	-52.643086	52.642924	-56.573108	0.586030	5.3148	[N+]1(C(N2CCCCC2)=CC=CC=1)[O-]
233333i	333332	CCCCCN	-,-,-,-,-,C	1.523953	1.528760	1.528988	1.524624	1.501258	1.508191	108.601316	111.770817	111.005918	111.814918	108.598518	113.625439	-54.332431	54.379584	-55.507936	0.574401	2.4746	C1CC[NH+](CC1)/C=C/C=C/C=[N+]2CCCCC2
233333i	333332	CCCCCN	-,-,-,-,-,C	1.525046	1.529230	1.529245	1.524727	1.493467	1.499181	108.492875	111.843280	110.994703	111.832210	108.580916	115.034185	-54.508059	54.514340	-54.646552	0.565746	1.1323	C1CC[NH+](CC1)c2c(c(=[N+]3CCCCC3)c2=O)[O-]
233333i	333332	CCNCCC	-,-,-,-,-,C	1.537380	1.467823	1.468064	1.535795	1.525633	1.524511	111.411609	112.755093	110.267495	112.448186	111.447101	109.880546	56.969826	-57.206851	56.019189	0.555212	1.5078	C1(C2=C(CCC3=C1C=CC=C3)C=CC=C2)=C4CCNCC4
233333i	333332	CCNCCC	-,-,-,-,-,N	1.538176	1.484337	1.477997	1.529555	1.516621	1.515395	109.921551	110.805324	110.419519	112.931311	108.016601	116.173792	-59.803664	61.411611	-54.129147	0.555379	6.8962	C1(=N/C2C(C)=CC=CC=2)/CC(N(C)CC1C)C
233333i	333332	CCNCCN	-,-,-,-,-,-	1.547149	1.475736	1.475743	1.545742	1.478410	1.483933	110.491448	113.834772	108.920496	113.270158	110.385663	111.928921	54.306928	-55.069870	56.263127	0.549019	1.1649	N1(C2=CC=CC=C2)CCNCC1
233333i	333332	CCNCCN	-,-,-,-,-,C	1.534869	1.475656	1.486798	1.531809	1.498650	1.492575	108.493879	111.697012	109.909274	111.062760	108.692082	114.268572	59.649374	-59.680957	56.188776	0.575423	3.1442	Cc1c(ccc2c1oc(c2[O-])C=[N+]3CCN(CC3)C)O
233333i	333332	CCOCCN	-,-,-,-,-,-	1.528676	1.433499	1.432390	1.533189	1.468359	1.465328	112.336161	110.937924	110.019424	111.681918	112.239740	114.722615	-61.558288	60.743605	-51.142661	0.525298	12.3147	Cc1c(nnn1c2nc3ccccc3s2)C(=O)N4CCOCC4
233333i	333332	CCOCCN	-,-,-,-,-,-	1.531261	1.434629	1.435070	1.530428	1.464572	1.469345	111.421159	111.041916	110.300786	111.173968	111.675540	113.695391	-60.656843	60.354218	-53.568914	0.538326	8.3943	N1(C2C(=NON=2)N)C(=C(C(N3CCOCC3)=O)N=N1)C4C=CC=CC=4
233333i	333332	CCOCCN	-,-,-,-,-,-	1.531360	1.434432	1.435870	1.530208	1.464612	1.469372	111.392451	111.236841	110.347927	111.270656	111.605265	113.639672	60.211667	-60.041283	53.689528	0.537203	7.9156	O=C(N1CCOCC1)C2=CC=CC=C2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.531468	1.433894	1.435661	1.530244	1.465639	1.469723	111.437415	111.172475	110.392372	111.219938	111.653114	113.565343	-60.311137	60.108159	-53.663276	0.537497	7.9658	[O-][N+](=O)C1=CC=C(C=C1)C(=O)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.531579	1.431565	1.431433	1.531501	1.477818	1.480049	112.263445	111.302618	109.996952	111.306965	112.336060	112.402069	-60.810701	60.768688	-54.007020	0.537253	8.9491	S=C(S[CH]1CCC=C1)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.533167	1.433280	1.433345	1.531143	1.474850	1.478652	111.841277	111.452813	110.046692	110.904470	111.811560	112.335219	60.321680	-60.986812	55.454996	0.543790	7.7209	S=C(CC1=CC2=C(C=CC=C2)C=C1)N3CCOCC3
233333i	333332	CCOCCN	-,-,-,-,-,-	1.534168	1.434621	1.434850	1.536308	1.483297	1.484991	110.951005	111.458048	109.732721	111.818082	110.928767	111.839239	60.445998	-60.123029	55.259937	0.553592	5.4043	c1c[n+](cc(c1[N+](=O)[O-])/C=C/N2CCOCC2)[O-]
233333i	333332	CCOCCN	-,-,-,-,-,-	1.534623	1.439251	1.437275	1.536180	1.483414	1.488089	109.938620	111.123886	109.808847	111.602793	109.948400	109.768924	59.494580	-59.207620	57.692987	0.578784	0.8682	C1(N=C2N(C=CC=C2C)C(C=1C=O)=O)N3CCOCC3
233333i	333332	CCOCCN	-,-,-,-,-,-	1.534691	1.435859	1.435331	1.536825	1.490879	1.492274	110.393739	111.097461	110.004206	111.545352	110.309689	110.046145	60.055767	-59.782154	57.051527	0.572471	2.0638	C(=C(N1CCOCC1)C2=CC=CC=C2)(C#N)C#N
233333i	333332	CCOCCN	-,-,-,-,-,-	1.535106	1.435814	1.435637	1.536379	1.482445	1.480899	110.232116	111.494518	109.958116	111.687636	110.229476	111.362466	59.703735	-59.469363	56.241414	0.562985	2.9101	C1(C(=NSN=1)OCC(=O)OCC)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.536193	1.436065	1.436058	1.536438	1.472673	1.472252	110.108895	111.533156	109.866780	111.597108	110.127158	113.811211	-60.566178	60.469412	-54.864916	0.551141	6.1382	C1(N=C(N=C(N=1)CCl)N)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.536349	1.436378	1.436506	1.536302	1.471581	1.471079	110.064682	111.614257	109.828688	111.613804	110.073873	113.932168	60.451486	-60.428128	54.904202	0.550652	6.1336	N1=C(N2CCOCC2)N=CC=C1I
233333i	333332	CCOCCN	-,-,-,-,-,-	1.536377	1.437097	1.435456	1.538259	1.481763	1.482524	109.769921	111.386919	110.090044	111.688778	109.838087	111.393390	59.713368	-59.352873	56.403913	0.567578	2.1855	N1C(=CC(=NC=1N)F)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.536859	1.435232	1.435852	1.534744	1.492543	1.490852	110.289682	111.542236	110.035319	111.102633	110.376313	110.020174	59.747238	-60.002702	57.854179	0.572661	1.9585	C(=C(N1CCOCC1)C2=CC=C(O)C=C2)(C#N)C#N
233333i	333332	CCOCCN	-,-,-,-,-,-	1.537102	1.444114	1.443151	1.537097	1.471976	1.474051	109.237551	110.955105	110.152374	110.966279	109.164677	110.705496	58.971337	-59.114999	58.190558	0.583453	0.1454	C=C1C=C(N2[C@@H](N=C(N=C2N1)N3CCOCC3)c4ccccc4)[O-]
233333i	333332	CCOCCN	-,-,-,-,-,-	1.537222	1.437363	1.439512	1.535474	1.475327	1.477423	110.111166	111.339118	110.178653	111.152186	110.830632	110.895117	-59.513085	58.791958	-56.312568	0.565439	2.3112	CCn\\1ccnc(/c1=N\\c2ccc(cc2)OC)N3CCOCC3
233333i	333332	CCOCCN	-,-,-,-,-,-	1.537927	1.437993	1.438032	1.538087	1.488043	1.485472	109.069457	111.161842	110.438419	111.310700	109.185498	109.699431	59.001911	-58.695497	58.030870	0.586609	1.2877	C1(=C(C(N)=NC(=N1)Cl)[N+]([O-])=O)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.538233	1.436589	1.437000	1.536825	1.479248	1.484408	109.944455	111.823879	109.911745	111.321613	109.818025	111.593420	59.393306	-60.096105	57.521641	0.566299	2.8838	OC1=CC=C(C=C1)N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.538353	1.435249	1.437299	1.536353	1.482505	1.480281	109.871283	111.657743	110.081917	111.395845	109.818355	111.676864	59.540425	-59.822554	56.886434	0.565659	2.6303	N1C(C(=O)O)=CN=CC=1N2CCOCC2
233333i	333332	CCOCCN	-,-,-,-,-,-	1.538363	1.439199	1.439190	1.538397	1.473829	1.473630	109.026249	111.467113	110.253638	111.470813	109.030358	113.959642	-60.192410	60.178256	-55.610833	0.561397	3.9174	ClC1=CC2=C(N3CCOCC3)C4=C(CCCC4)N=C2C=C1
233333i	333332	CCOCCN	-,-,-,-,-,-	1.538886	1.437568	1.438115	1.537018	1.480173	1.483802	109.301859	111.763925	110.272837	111.329528	109.221316	110.638944	-58.437430	59.001682	-58.262510	0.576959	0.8308	C1(=NC2=CC=CC=C(N=C1N)2)N3CCOCC3
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.517805	1.522484	1.554296	1.601543	1.575516	1.552440	113.682484	110.259844	113.653822	108.284230	116.552012	108.668813	-59.828581	52.205434	-47.424100	0.553488	7.1571	CC(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)([CH](O)C4=CC=CC=C4)[CH]3CC2
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.520223	1.522763	1.548964	1.581968	1.580324	1.552018	114.117043	110.238525	113.027947	109.636040	115.798603	109.503640	59.490968	-53.305213	47.478627	0.546150	7.6719	CC(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(COC(=O)C4=CC=CC=C4)[CH]3C=C2
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.520815	1.520333	1.553383	1.588636	1.572968	1.554050	113.744945	110.080500	113.414521	109.065544	115.765142	108.747911	59.043860	-52.666849	48.332422	0.554760	6.3003	C[CH](O)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(CO)[CH]3C[CH]2O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.521354	1.522165	1.552352	1.585390	1.572390	1.555342	114.138574	110.289173	112.831134	108.796620	115.478205	108.612499	-59.138415	54.303738	-50.409131	0.558745	5.1402	CC(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(COCCC#N)[CH]3CC2
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.521591	1.521233	1.552459	1.586761	1.569806	1.554915	113.922304	110.169274	112.930551	108.960485	115.700445	108.617643	-59.242431	53.592045	-49.494939	0.557699	5.7843	CC(=C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(COC(=O)C4=CC=CC=C4)[CH]3C[CH]2OC(=O)C5=CC=CC=C5
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.521683	1.522980	1.547565	1.578966	1.569035	1.554108	113.631796	110.420895	113.157542	110.332153	115.418138	108.517610	57.334090	-51.285833	48.244655	0.550548	6.0854	COC1=CC2=C(C=C1)[C]3(C)CCC[C](C)(C#N)[CH]3CC2=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.521757	1.521978	1.544025	1.578819	1.587108	1.552299	114.177251	111.742999	113.492521	111.024009	114.652509	110.344613	56.054577	-51.605904	47.473215	0.527238	4.9348	CC(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)([CH]3CC2)C(O)=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.522085	1.523730	1.547813	1.580444	1.569742	1.554452	113.826988	110.636112	113.136668	109.998544	115.015174	108.415089	-56.928235	52.063181	-49.771894	0.553209	4.3472	CC(=O)C1=CC2=C(C=C1C(C)=O)[C]3(C)CCC[C](C)(C#N)[CH]3CC2=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.522650	1.523958	1.552089	1.570703	1.577442	1.550164	113.595342	111.568103	114.061075	109.425226	116.113586	108.950200	55.788278	-50.510777	48.478768	0.537262	4.2456	C[C]1(CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O)C=C
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.522675	1.523987	1.552111	1.570637	1.577333	1.550169	113.592849	111.570863	114.058918	109.413208	116.111058	108.944370	-55.782816	50.526243	-48.517829	0.537392	4.2110	CC[C]1(C)CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.522727	1.524051	1.552153	1.570653	1.577067	1.550137	113.572220	111.565325	114.049681	109.395240	116.106020	108.963972	55.823104	-50.564424	48.539627	0.537620	4.2089	CC(C)=C1CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.523568	1.527423	1.554528	1.593989	1.589359	1.549440	115.008615	112.213464	112.679003	110.234554	115.482993	111.918477	58.099587	-53.583135	46.368515	0.517721	9.6735	CC(=C)[CH]1CC[C]2(C)CC[C]3(C)[CH](CC[CH]4[C]5(C)CC[CH](OC(=O)C6=CC=CC=C6)C(C)(C)[CH]5CC[C]34C)[CH]12
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524194	1.523150	1.554269	1.575466	1.573932	1.552953	114.065574	111.592470	113.242391	108.965994	117.208542	107.621185	-56.667112	50.908298	-49.297189	0.543392	4.5611	C[CH](CCC(Br)=C(C)C)[CH]1CC[C]2(C)C3=C(CC[C]12C)[C]4(C)CC[CH](O)C(C)(C)[CH]4CC3
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524228	1.520066	1.523037	1.543791	1.561115	1.550497	114.265835	110.960547	111.403153	112.685131	112.826516	111.001503	-56.626615	55.808286	-51.288654	0.537311	5.4886	C[C]12CCCC[CH]1C3=C(CCCC3)CC2
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524278	1.523618	1.551846	1.569632	1.583571	1.553326	113.949127	112.070707	114.090183	108.931181	115.638196	108.112347	-54.593586	51.326363	-51.255976	0.543534	1.3706	CC(C)C1=CC[CH]2C(=C1)CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524402	1.531694	1.532236	1.530744	1.528588	1.525875	111.497708	111.759350	110.619658	111.533339	111.193838	111.713612	55.305713	-55.475281	55.266015	0.562546	1.0384	C1CC[C@@H]2[C@@H](C1)OC(=O)CS2
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524413	1.524704	1.552950	1.570119	1.570062	1.555328	114.014230	111.922601	114.167136	108.871401	115.647924	108.645304	54.429537	-51.483679	51.291430	0.540253	0.9440	CC(C)C1=C[C]23CC[CH]4[C](C)(CCC[C]4(C)C(O)=O)[CH]2C[CH]1[CH]5[CH]3C(=O)C=CC5=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524446	1.520106	1.553706	1.577312	1.575079	1.555508	114.484537	112.170809	112.746209	108.824138	117.935537	106.974337	-56.743243	51.002572	-49.736602	0.540595	4.3773	CC(C)CCC[CH](C)[CH]1CC[C]2(C)C3=C(C(=O)C[C]12C)[C]4(C)CC[CH](O)C(C)(C)[CH]4CC3=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524446	1.523323	1.528779	1.557864	1.581503	1.548866	113.050683	111.416276	112.145262	113.730305	109.614844	110.838987	-53.679176	53.960502	-52.675622	0.553718	1.4999	CC(C)CCCC(C)C1CCC2C3CC(SC(N)=N)C4(O)CC(O)CCC4(C)C3CCC12C.CC5=CC=C(C=C5)S(O)(=O)=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524600	1.525429	1.547874	1.576412	1.592265	1.549154	115.773684	114.953866	113.772477	109.110973	116.111603	111.096347	27.399528	-59.789842	36.388797	0.680317	85.8189	C[CH](CCC(O)=O)[CH]1CC[C]2(C)[CH]3[CH](C(=O)C[C]12C)[C]4(C)CC[CH](O)C(C)(C)[CH]4CC3=O
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.524840	1.523512	1.550967	1.571717	1.576421	1.553038	113.937948	111.815296	113.710130	108.366560	115.435887	108.556993	55.863380	-53.155323	52.323451	0.548918	1.2243	CC(C)[CH]1CC[CH]2[CH](CC[CH]3[C]2(C)CCC[C]3(C)C(O)=O)C1
333333f1	333333	CCCCCC	-,-,-,-,-,-	1.525067	1.521955	1.545042	1.567762	1.571532	1.554954	113.985948	111.546019	113.440936	109.967923	116.024485	108.354067	-55.627906	51.119819	-49.547026	0.539126	3.7426	CC(=O)OC(C)(C)C1=CC2=C(C=C1)[C]3(C)CCC[C](C)(C#N)[CH]3CC2=O
