#种子 0xbeef	NCONF 100	环大小 5
#花样	杂化	元素	双键伙伴	l0	l1	l2	l3	l4	a0	a1	a2	a3	a4	t0	t1	t2	Q	phi	SMILES
22323f1	32232	SCCSC	-,-,-,-,C	1.730997	1.336007	1.730273	1.758957	1.756672	94.094034	118.544903	117.728319	94.438967	115.193777	-0.000003	0.000017	0.000000	0.000000	3.9454	c1ccc2c(c1)c3c(c(=O)o2)SC(=C(C#N)C#N)S3
22323f1	32322	CCCNC	-,-,-,-,-	1.486544	1.477120	1.457816	1.299215	1.509655	96.257276	110.698760	104.352725	106.853396	118.231241	19.875878	-13.614821	0.000000	0.181528	8.5394	CC1[C@@-]2[C@@H](N=C[NH+]=C2O)N=C1C
22323i	23223	CCCOC	N,-,O,-,-	1.481769	1.495624	1.364548	1.432829	1.499325	109.750724	102.788675	110.853558	112.152100	104.337910	2.277847	-0.282300	0.000000	0.032898	4.7672	CC(C)(C)/N=C/1\\CC(=O)OC1
22323i	23223	CCCOC	N,-,O,-,-	1.492157	1.502261	1.370659	1.446395	1.511014	110.018414	102.957499	110.436113	112.866803	103.552932	4.092205	-4.111390	0.000000	0.037766	7.5933	C/N=C/1\\C(C(=O)O[C@@H]1C(C(=O)N)C(=O)N)Cl
22323i	23232	CSCCN	S,-,C,-,-	1.747910	1.737211	1.497973	1.443968	1.370045	110.039899	92.899011	112.357437	105.909098	118.794556	0.000049	-0.000059	0.000000	0.000001	5.1920	C1(SC(=C)CN1)=S
22333f1	22333	CCCOC	-,-,-,-,-	1.346546	1.501380	1.443931	1.492300	1.515255	106.302655	106.530796	97.580824	97.182729	97.711726	38.527940	-55.500752	0.000000	0.558127	4.2439	CC1=C([C@@]2([C@@H]3[C@@H]([C@]1(O2)C)C(=O)C=CC3=O)[NH3+])C#N
22333f1	22333	CNCCC	-,-,-,-,-	1.301204	1.486212	1.564553	1.538729	1.488946	110.445453	115.543688	99.081114	105.047490	102.311518	17.114047	-25.637902	0.000000	0.276152	0.6985	CC1=[N+]([C@@]2(CCc3c(non3)[C@@]2(C1)O)[NH3+])[O-]
22333f1	22333	NCCNC	-,-,-,-,-	1.295870	1.498381	1.462830	1.526383	1.487632	105.240736	117.028658	103.582326	105.163850	108.665863	5.649647	-2.426818	0.000000	0.049770	7.1057	C1C=CCC2=N[C@@H]([NH2+][C@@H]21)C(=O)[O-]
22333f1	22333	NCCNC	-,-,-,-,-	1.297647	1.501201	1.504995	1.492023	1.468226	110.736956	110.166518	104.956333	102.454699	106.880582	15.982029	-21.200443	0.000000	0.213395	7.4418	C[C@@]12CCCCC1=[N+](CN2O)[O-]
22333f1	23332	CCCCC	-,-,-,-,-	1.495014	1.551085	1.536228	1.492636	1.335828	112.322981	103.981937	106.717618	104.355332	112.593372	-1.640001	1.149132	0.000000	0.016520	7.9129	CC1=CC=C(C=C1)S(O)(=O)=O.NC(=N)SC2CC3CC2C4C=CCC34
22333f1	23332	CCCCC	-,-,-,-,-	1.513995	1.561551	1.560427	1.527693	1.337816	107.095681	99.358413	92.116540	98.854372	107.718460	-53.439119	52.384884	0.000000	0.593577	0.7313	OC(=O)[CH]1[CH](C(O)=O)[C]2(Cl)C(=C(Cl)[C]1(Cl)C2(Cl)Cl)Cl
22333f1	23332	CCCCC	-,-,-,-,-	1.516306	1.535426	1.531882	1.513363	1.341632	107.277853	97.756424	93.652991	98.114314	107.098426	-54.197491	54.245353	0.000000	0.594159	0.2193	[C@@]1(C2C=CC([C@@H]1C(=O)O)C2)(C(=O)O)C
22333f1	23332	CCCCC	-,-,-,-,-	1.516567	1.534323	1.536022	1.514689	1.343431	107.246430	97.981275	93.696852	98.055994	107.159981	-54.012985	54.100789	0.000000	0.592722	0.0076	C1(=CC(=O)C2C1C3C=CC2C3)O
22333f1	23332	CCCCC	-,-,-,-,-	1.516586	1.532384	1.528764	1.510257	1.341925	107.131049	98.176320	93.774423	98.903512	107.167836	53.563310	-53.145983	0.000000	0.582759	1.1577	C1(C(OC(O1)=O)=C)(C2C3C=CC(C2)C3)C
22333f1	23332	CCCCN	-,-,-,-,-	1.582641	1.513972	1.512283	1.457049	1.315060	110.510395	102.609221	107.100616	106.965759	112.601724	-3.033819	4.564798	0.000000	0.043437	7.8608	C1COC2(O1)[C@@]3(C[C@@]3(C(=[NH+]2)N)C#N)C#N
22333f1	23332	CCCCO	O,-,-,-,-	1.509287	1.533075	1.516281	1.431631	1.366799	110.821923	100.607862	102.569496	104.554269	109.347803	31.092386	-34.216142	0.000000	0.339974	3.3602	[C@]12(C(OCC1C(=C)CC[C@@H]2O)=O)C
22333f1	23332	CCCCO	O,-,-,-,-	1.509686	1.528904	1.526801	1.436023	1.369829	110.360111	101.068063	101.985874	103.625291	109.306231	-32.123337	36.547918	0.000000	0.360962	6.8882	C1(C(C2(O)CCCCC(O1)2)C)=O
22333f1	23332	CCCSC	-,-,-,-,-	1.509220	1.527976	1.846792	1.726526	1.334797	115.707767	108.860312	105.850973	93.545993	113.957757	-14.471938	12.582971	0.000000	0.155479	0.1508	C1C(=O)[C@@H]2[C@@H](C=CS2)S(=O)(=O)N1
22333f1	23332	CCOCC	-,-,-,-,-	1.511256	1.465718	1.471039	1.496828	1.348255	107.076626	97.884692	97.962897	98.953979	106.440463	52.002915	-52.185226	0.000000	0.534568	0.8623	C[C@@]12C(=C[C@@H](O1)C(=O)C23CC3)C(=O)OC
22333f1	23332	NCCSC	-,-,-,-,-	1.483357	1.559916	1.829178	1.713148	1.308916	115.841810	108.155670	105.639458	92.839709	115.647714	13.587163	-12.001265	0.000000	0.149301	1.9211	C1=C[C@H]2[C@@H](C(=C1)Cl)[NH+]=C(S2)N
22333f1	32233	CCCCC	-,-,-,-,-	1.459902	1.354142	1.467731	1.581099	1.574888	99.085854	117.244124	111.132715	101.785630	107.960760	0.198640	-10.331335	0.000000	0.169050	1.2340	C1Cc2c(onc2c3c4c(on3)CCC4)C1
22333f1	32233	CCCCC	-,-,-,-,-	1.476196	1.364433	1.471432	1.567298	1.570092	101.919377	111.356555	115.192153	100.173792	107.412620	-0.127213	-11.939876	0.000000	0.200068	0.7241	N1C2=C(CCC2)C3=C1C=CC=C3
22333f1	32233	CCCCC	-,-,-,-,-	1.487575	1.367129	1.480754	1.557241	1.560229	102.550505	110.436765	114.457685	100.716890	106.633906	-0.460179	14.162784	0.000000	0.228733	0.4676	C1(=C(SC2=C1CCC2)N)C(=O)N
22333f1	32233	CCCCC	-,-,-,-,-	1.493357	1.391476	1.502743	1.533421	1.535783	101.322154	110.677329	111.022457	100.802595	106.416802	0.024070	-18.642806	0.000000	0.308608	0.0937	CC1=CC=C(C=C1)S(=O)(=O)NC2=C3CCCC3=NC(=C2)O
22333f1	32233	CCCCC	-,-,-,-,-	1.495166	1.391970	1.502153	1.532704	1.536190	101.438553	110.516542	111.184475	100.887643	106.491592	0.072812	18.316280	0.000000	0.304186	0.1123	CC1=CC=C(C=C1)S(=O)(=O)OC2=CC(=C3CCCC3=N2)N
22333f1	32233	CCCCC	-,-,-,-,-	1.496473	1.394303	1.502249	1.531603	1.535555	101.676848	110.206851	111.279803	100.848336	106.430135	-0.641598	18.930921	0.000000	0.305237	0.9713	CC(=O)NC1=C2CCCC2=NC(=C1)OC(C)=O
22333f1	32233	CCCCC	-,-,-,-,-	1.499667	1.401517	1.513587	1.561381	1.540309	101.563982	111.307423	110.614932	100.824418	106.141030	-0.190180	18.468975	0.000000	0.308367	0.4941	c1ccc2c(c1)C[C@@H]([C@@H]2Sc3ncccn3)O
22333f1	32233	CCCCC	-,-,-,-,-	1.500368	1.340323	1.493100	1.528538	1.530457	102.901190	110.860681	112.664584	102.225083	106.442318	0.622130	-13.928459	0.000000	0.219175	1.0924	C[C@@]12CCCC[NH+]1CCC3=C2CCC3
22333f1	32233	CCCCC	-,-,-,-,-	1.501378	1.402424	1.499711	1.536609	1.543032	100.474282	110.562507	110.845445	100.715427	106.248958	0.954022	19.147363	0.000000	0.330681	1.4401	C12[C@@H]([C@@H](Cl)CC=1C=CC=C2)O
22333f1	32233	CCCCO	-,-,-,-,-	1.481779	1.359205	1.482338	1.471905	1.471715	104.953002	108.909484	112.995952	102.627156	110.512389	0.019548	-0.283394	0.000000	0.004273	1.8147	CC1(c2c(c(sc2C(O1)(C)C)N)C#N)C
22333f1	32233	CCCCP	-,-,-,-,O	1.507977	1.409069	1.506485	1.819163	1.812323	105.565660	115.238573	115.147053	105.479648	95.693892	-0.008707	11.182300	0.000000	0.193105	0.0169	c1ccc2c(c1)CP(=O)(C2)CCl
22333f1	32233	CCCCS	-,-,-,-,-	1.498684	1.349776	1.480659	1.826817	1.823217	105.965022	115.341219	118.433592	104.997445	95.262722	0.000946	-0.000884	0.000000	0.000008	6.3700	Cc1c2c(=O)c3c([nH]c2n(n1)C)CSC3
22333f1	32233	CNCCC	-,-,-,-,-	1.443483	1.359405	1.469779	1.548922	1.542793	102.386258	112.674041	112.210496	101.245586	106.159727	-1.108285	14.798173	0.000000	0.228994	2.5032	Cc1c(snn1)c2nnc3n2CCC3
22333f1	32233	CNCCC	-,-,-,-,-	1.450218	1.362227	1.476724	1.549338	1.538604	101.902545	113.376912	110.904147	101.803978	105.931078	0.304254	-15.153226	0.000000	0.244627	1.0670	c1cc2n(c1)CCC2
22333f1	32233	CNCCC	-,-,C,-,-	1.451702	1.374839	1.497526	1.531454	1.525089	103.351736	111.304595	110.032724	101.932813	104.445005	0.068023	-18.088297	0.000000	0.293853	0.6698	c1ccnc(c1)Nc2ccc3n(c2=O)CCC3
22333f1	32233	CNCCC	-,-,C,-,-	1.452952	1.385444	1.506969	1.529806	1.519664	103.322088	111.853009	108.508734	102.762608	104.188832	0.952904	17.731859	0.000000	0.300021	0.7087	C1(=C2N(CCC2)C(C=C1O)=O)C(=O)OCC
22333f1	32233	CNCSC	-,-,-,-,-	1.443760	1.354386	1.715459	1.841076	1.533043	106.413662	117.546843	113.067463	91.444809	106.584584	-2.282928	-10.474128	0.000000	0.236592	1.6239	c1c(nc2n1CCS2)C=O
22333f1	32233	CNCSC	-,-,-,-,-	1.464642	1.340318	1.757571	1.807353	1.527421	106.787525	115.000481	112.976520	90.777225	105.653130	-3.183518	-13.736002	0.000000	0.313288	2.1379	c1cnc2[n+](c1)CCS2
22333f1	32233	CNCSC	-,-,N,-,-	1.444273	1.364209	1.741867	1.816353	1.517548	107.814374	115.462090	110.978134	92.457355	103.919528	-5.398987	-12.514094	0.000000	0.318012	5.0556	N1=C2N(CCS2)C(C(=C1O)C)=O
22333f1	32233	CNCSC	-,-,N,-,-	1.444310	1.363935	1.741855	1.816305	1.517496	107.806082	115.422414	110.996160	92.460635	103.902161	-5.651891	-12.351295	0.000000	0.318314	5.4310	N1=C2N(CCS2)C(C(=C1O)CC)=O
22333f1	32233	SCCCC	-,-,-,-,-	1.693855	1.332424	1.477015	1.553028	1.856142	90.737495	116.008880	116.900130	105.350410	107.268854	-0.090684	13.245710	0.000000	0.210610	1.6316	C1C[C@H]2C[C@@H]1C3=C2SC([C@@H]3F)(F)F
22333f1	32233	SCCCC	-,-,-,-,-	1.775950	1.373920	1.488299	1.534222	1.818750	91.462621	111.710877	115.781982	106.325362	106.778667	-2.395920	20.710612	0.000000	0.300369	1.0620	c1c2c(nc(n1)N)SCC2
22333f1	32233	SCCSC	O,-,-,O,-	1.789549	1.392593	1.791582	1.819174	1.814315	93.899142	116.675818	116.984568	93.930203	111.878577	-3.069301	-12.877646	0.000000	0.304108	4.8037	c1ccc2c(c1)[S@@](=O)C[S@@]2=O
22333f1	33223	CCCCC	-,-,-,-,-	1.527083	1.503055	1.339942	1.496848	1.526371	105.868509	102.817185	110.931748	111.949532	102.513797	-14.529309	-0.333107	0.000000	0.240476	0.5012	C1Cc2c(c(=S)sc(c2C#N)N)C1
22333f1	33223	CCCCC	-,-,-,-,-	1.531734	1.509811	1.341299	1.514740	1.534137	93.591436	98.898228	107.218146	107.143161	98.477951	-34.540981	-0.634858	0.000000	0.582024	0.6038	Cn1cc(nc1)c2nc(on2)[C@@H]3C[C@H]4C[C@@H]3C=C4
22333f1	33223	CCCCC	-,-,-,-,-	1.532107	1.509265	1.341358	1.509526	1.533817	93.553387	98.815738	107.198863	107.201553	98.553112	-34.522714	-0.652746	0.000000	0.581844	0.5667	COP(=O)([C@@H]1C[C@H]2C[C@@H]1C=C2)OC
22333f1	33223	CCCCC	-,-,-,-,-	1.532595	1.510380	1.342151	1.509647	1.534675	93.701809	98.712414	107.600663	106.896201	98.675001	-33.986256	-1.128319	0.000000	0.579909	1.0276	C1[C@@H]2C[C@@H]([C@H]1C=C2)[NH3+]
22333f1	33223	CCCCC	-,-,-,-,-	1.535128	1.514395	1.343558	1.514395	1.535128	93.585071	98.029182	107.173292	107.173292	98.029182	-35.507631	-0.000001	0.000000	0.593819	0.0000	O=C1OC(=O)[CH]2[CH]3C[CH](C=C3)[CH]12
22333f1	33223	CCCCC	-,-,-,-,-	1.535637	1.515270	1.342259	1.505909	1.524807	99.747868	99.465289	108.994042	109.570811	100.116497	28.892738	-1.231585	0.000000	0.465255	1.4315	c1ccc(cc1)[C@@H]2[C@@H]3C[C@@H](C=C3)N(C2=O)O
22333f1	33223	CCCCC	-,-,-,-,-	1.536545	1.495219	1.399825	1.505464	1.546700	107.572196	101.693719	111.160093	111.342060	101.088212	16.894559	-1.143668	0.000000	0.264994	1.9974	C1CC2=C(C=CC=C2)[CH]1C3=CC4=CC=CC=C4C3
22333f1	33223	CCCCC	-,-,-,-,-	1.581099	1.467731	1.354142	1.459902	1.574888	107.960716	101.785554	111.132693	117.244112	99.085782	-10.331786	0.198706	0.000000	0.169057	1.2341	C1Cc2c(onc2c3c4c(on3)CCC4)C1
22333f1	33223	CCCCC	-,-,N,O,-	1.557710	1.514637	1.500718	1.526455	1.562890	94.073114	100.606595	105.367378	104.471009	100.484054	-34.923584	-0.088545	0.000000	0.587868	0.2704	CC1(C)[CH]2CC[C]1(C)C(=O)C2=NO
22333f1	33223	CCCCC	-,-,O,O,-	1.556616	1.516958	1.516100	1.526152	1.562135	94.092030	100.943040	104.686422	104.491599	100.510583	-34.969349	-0.171187	0.000000	0.589264	0.2705	CC1(C)[CH]2CC[C]1(C)C(=O)C2=O
22333f1	33223	CCCOC	-,-,O,-,-	1.520847	1.517757	1.379559	1.441616	1.515773	98.582263	99.156819	108.459463	107.798372	102.535461	28.067359	0.857980	0.000000	0.472203	0.1995	C1C=C[C@@H]2C[C@H]1OC2=O
22333f1	33223	CCNCC	-,-,-,O,-	1.518118	1.460790	1.380168	1.510724	1.528304	103.606473	102.292772	112.097676	107.650821	103.475165	-24.712269	6.249728	0.000000	0.321676	8.6030	c1coc2c1C(=O)[C@@H]3CCC(=O)N3C2
22333f1	33223	CCNCC	-,-,-,O,-	1.523171	1.433879	1.375542	1.512122	1.530555	102.901701	101.713154	112.402311	107.258630	103.106803	-29.435517	10.958511	0.000000	0.343443	14.2809	c1ccc2c(c1)[C@@H]3CCC(=O)N3CN2
22333f1	33223	CCNCC	-,-,-,O,-	1.528090	1.440487	1.384975	1.508119	1.527868	103.438663	103.423691	112.813304	107.103451	102.113596	-12.683619	-8.677508	0.000000	0.327961	14.0440	C[C@@]12CCC(=O)N1CC[N-]2
22333f1	33223	CCNCC	-,-,-,O,-	1.545739	1.428360	1.383105	1.527956	1.582372	97.197122	102.553871	111.043332	106.899621	98.551832	26.130639	4.700711	0.000000	0.489528	6.0095	CC1([C@@]2(NC(=O)[C@]1(C([C@@H](O2)c3ccccc3)(C#N)C#N)C#N)C)C
22333f1	33223	CCOCC	-,-,-,N,-	1.539387	1.450735	1.370991	1.503068	1.541844	90.661415	102.810799	104.046545	108.040707	97.094660	-33.540807	-4.314925	0.000000	0.601673	3.8753	CC1(C[C@]2(C([C@@]1(C(=[N-])O2)C#N)(C#N)C#N)C)C
22333f1	33223	CSCCS	-,-,-,-,-	1.827207	1.722375	1.336058	1.730484	1.828094	109.624376	96.173226	119.237938	117.906275	96.474201	-4.673419	-0.026825	0.000000	0.091072	0.3347	C[C@@H]1Sc2c(=S)ssc2S1
22333f1	33223	OCCCC	-,-,-,-,-	1.469885	1.508872	1.348993	1.508740	1.469800	97.577906	97.493831	106.595781	106.619989	97.523234	-33.868249	0.106176	0.000000	0.555655	0.1011	O1C2C3C=NC=CC(C1C=C2)=3
22333f1	33322	CCCCC	-,-,-,-,-	1.523085	1.519232	1.470904	1.343457	1.514110	104.604157	107.290482	104.499318	113.682360	109.872630	2.165125	-1.364552	0.000000	0.022255	1.4453	C12C(C(=O)O)C1C(C)C=C2
22333f1	33322	CCCCC	-,-,-,-,-	1.564711	1.560863	1.499000	1.396762	1.499370	101.941833	104.607664	102.195927	111.018516	111.055493	-28.530321	17.804777	0.000000	0.304426	1.1764	CC[C@@]1(Cc2ccc(cc2C1)N)c3c[nH]c[nH+]3
22333f1	33322	CCCCO	-,-,-,O,-	1.504836	1.503323	1.489926	1.376137	1.453765	101.725265	99.429032	98.482721	107.243211	108.674037	-47.310535	35.954016	0.000000	0.477937	10.0384	c1ccc(cc1)[C@@H]2[NH2+][C@H]3[C@H](S2)COC3=O
22333f1	33322	CCCCO	-,-,-,O,-	1.507810	1.513317	1.497382	1.374009	1.438584	103.451569	100.799102	100.238368	108.669479	109.155541	-39.622870	27.870815	0.000000	0.408841	4.9615	COC1=CC=C(C=C1OC)[CH]2[CH]3COC(=O)[CH]3CC4=C2C=C(OC)C(=C4)OC
22333f1	33322	CCCCO	-,-,-,O,-	1.508242	1.513205	1.497275	1.373609	1.438799	103.427769	100.755302	100.236808	108.684364	109.137585	39.680970	-27.885808	0.000000	0.409709	4.8741	COC1=C(O)C=C2[CH]([CH]3COC(=O)[CH]3CC2=C1)C4=CC=C(O)C(=C4)OC
22333f1	33322	CCCCO	-,-,-,O,-	1.508370	1.513117	1.497282	1.373571	1.439022	103.402187	100.742640	100.221689	108.700112	109.115142	39.727578	-27.874342	0.000000	0.410396	4.7752	OC1=CC=C(C=C1O)[CH]2[CH]3COC(=O)[CH]3CC4=CC(=C(O)C=C24)O
22333f1	33322	CCCCO	-,-,-,O,-	1.512418	1.530230	1.510875	1.357900	1.421365	108.236060	105.218644	103.582556	111.462055	110.653256	-5.219093	-0.149203	0.000000	0.085786	1.5971	C12(C3(OC(C1COC2=O)CC3)C)C
22333f1	33322	CCCCO	-,-,-,O,-	1.513387	1.527692	1.507545	1.359813	1.424022	108.011540	103.723857	104.151185	110.859743	110.046715	-13.458623	4.611946	0.000000	0.171131	16.3964	[C@]12([C@@H](C3(CO)OC1CC3)COC2=O)C
22333f1	33322	CCCCO	-,-,-,O,-	1.513412	1.531565	1.512882	1.360312	1.425156	108.004262	104.774033	104.001584	110.842922	110.911105	8.823847	-2.587304	0.000000	0.115384	14.1153	[C@]12(C3CC([C@@H]1COC2=O)CC3)C
22333f1	33322	CCCCO	-,-,-,O,-	1.514690	1.528984	1.507030	1.359067	1.423186	108.299925	103.680580	104.332015	110.889777	110.187422	12.291159	-4.422802	0.000000	0.154664	17.2623	C12(C(C3(C)OC1CC3)COC2=O)C
22333f1	33322	CCCCO	-,-,-,O,-	1.515375	1.529901	1.502708	1.354755	1.425151	108.352778	104.787448	104.224937	111.433263	110.864220	4.980531	-2.550679	0.000000	0.056390	9.6240	C12(C3(C(COC3=O)C(O1)CC2)C)C(C(=O)C)=O
22333f1	33322	CCCCO	-,-,-,O,-	1.515700	1.516968	1.503836	1.368113	1.433994	103.929669	101.424841	100.413299	109.825787	109.059375	-36.132753	23.977658	0.000000	0.382050	1.3685	CC(=O)OC1=CC=C(C=C1OC(C)=O)[CH]2[CH]3COC(=O)[CH]3CC4=C2C=C(OC(C)=O)C(=C4)OC(C)=O
22333f1	33322	CCCCO	-,-,-,O,-	1.516572	1.535348	1.514255	1.366722	1.429235	104.551532	102.135886	100.378161	110.169216	109.794616	32.930077	-21.240275	0.000000	0.353207	0.2543	C12(C(COC1=O)C(Cl)CCC2OC(=O)C)C
22333f1	33322	CCCCO	-,-,-,O,-	1.518939	1.515601	1.505351	1.370320	1.433771	104.476466	100.071743	100.999256	109.003844	108.875890	-37.766935	26.125232	0.000000	0.397374	3.1344	COc1cc(cc(OC)c1OC)C2C3C(COC3=O)C(O)c4cc5OCOc5cc24
22333f1	33322	CCCOC	-,-,-,-,O	1.528951	1.525758	1.427284	1.370032	1.512654	101.144198	99.780027	104.535968	108.403593	109.788765	39.637952	-28.287114	0.000000	0.394841	4.7838	C[CH]1[CH]2CC[C]3(C)C=CC(=O)C(=C3[CH]2OC1=O)C
22333f1	33322	CCCOC	-,-,-,-,O	1.530587	1.522727	1.436883	1.365442	1.506566	101.375586	100.445558	103.979954	109.002911	109.795882	38.316075	-27.388046	0.000000	0.383668	4.8199	CC1C2C(CC(C)C3CC(=O)C(=C3C2O)C)OC1=O
22333f1	33322	CCSCC	-,-,O,-,-	1.531548	1.797667	1.751795	1.397761	1.509622	107.626890	105.035703	93.840188	111.103927	113.647083	-25.570378	14.167103	0.000000	0.313323	1.7368	Br[CH]1[CH](Br)S(=O)(=O)C2=C1C=CC=C2
22333f1	33322	SCCCC	-,-,-,-,-	1.812366	1.547156	1.497806	1.342729	1.742992	89.724822	102.612445	104.741080	111.966248	114.212860	41.005213	-30.003331	0.000000	0.436310	2.2946	c1ccc2c(c1)C=C[C@@H]3[C@@H]2SC(=C3)C=O
22333f1	33322	SCCCC	O,-,-,-,-	1.791499	1.531500	1.510217	1.399606	1.750113	93.789141	105.665699	107.306741	113.546601	111.324536	-29.603101	22.246456	0.000000	0.304123	3.9962	O=S1(=O)CCC2=C1C=CC3=CC=CC=C23
22333f2	23332	OCCCC	-,-,-,-,O	1.448322	1.540234	1.541112	1.520701	1.376539	109.470614	101.630125	99.341255	99.491864	108.723596	43.881608	-41.638935	0.000000	0.456731	1.0869	CC(C)C1CCC2(C)C(CCC3C4(C)CCCC23OC4=O)C1
22333f2	23332	OCCCC	-,-,-,-,O	1.448372	1.540181	1.541066	1.520702	1.376505	109.471060	101.634999	99.346037	99.494802	108.724418	-43.865656	41.630428	0.000000	0.456577	1.0748	CCC1(C)CCC2(C)C(CCC3C4(C)CCCC23OC4=O)C1
22333f2	32233	CCCCC	-,-,-,-,-	1.514407	1.408512	1.545395	1.563164	1.543246	105.846050	111.656783	110.024699	104.934883	106.995739	0.860642	3.786895	0.000000	0.073665	5.3739	c1ccc2c(c1)CC3[C@@H]2NC3=O
22333f2	33223	CCCCC	-,-,-,-,-	1.543177	1.492228	1.332424	1.492860	1.544480	94.609842	97.695212	108.606704	107.978204	98.025938	-34.400776	0.249224	0.000000	0.571301	0.1534	C1C[C@H]2C[C@@H]1C3=C2SC([C@@H]3F)(F)F
22333f2	33223	OCCCC	-,-,-,-,-	1.469885	1.496290	1.407750	1.502675	1.469800	97.577906	96.111070	105.939383	105.153050	96.278808	35.382542	-0.050467	0.000000	0.588662	0.0792	O1C2C3C=NC=CC(C1C=C2)=3
22333f2	33322	CCCNN	-,-,-,-,-	1.562598	1.543519	1.439763	1.434085	1.494906	103.045128	104.746169	103.821988	110.411751	109.874736	-28.554189	24.985071	0.000000	0.277166	16.3691	N12C3(C(CCC3(C)OC1=O)C(N2C4=CC=CC=C4)(C)C)C
22333f2	33322	CCCNN	-,-,-,-,-	1.562603	1.543516	1.439707	1.434054	1.494964	103.048710	104.743990	103.820872	110.409589	109.870145	-28.561000	25.025290	0.000000	0.277236	16.2662	N12C3(C(CCC3(C)OC1=O)C(N2C4C=CC(=CC=4)C)(C)C)C
22333i	22333	CCCCC	-,-,-,-,-	1.339841	1.495272	1.527786	1.528215	1.493999	111.254868	112.045678	102.520269	106.128678	102.983911	-13.683286	21.424032	0.000000	0.222524	0.0714	c1ccc(c(c1)/C=N/NC(=O)COC2=CCCC2)Cl
22333i	22333	CCCCC	-,-,-,-,-	1.340544	1.507740	1.568589	1.568589	1.507740	111.793010	111.793011	100.222894	103.286437	100.222900	-21.526583	33.300970	0.000000	0.360728	0.0000	ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl
22333i	22333	CCCCC	-,-,-,-,-	1.341838	1.495470	1.525880	1.528777	1.501244	111.330967	111.711693	102.847422	106.105184	102.826823	-14.463354	21.929226	0.000000	0.224902	1.5759	C1(=C(C#N)CCC1)NC(=O)C
22333i	22333	CCCCS	-,-,-,-,-	1.341496	1.498496	1.523535	1.821460	1.750399	112.668063	115.563160	107.471222	105.904858	92.374716	17.440844	-24.637006	0.000000	0.263031	0.7325	CC1=C(CCS1)C(=O)[O-]
22333i	22333	CCCCS	-,-,-,-,O	1.342583	1.517704	1.520715	1.782515	1.724409	112.026294	114.129009	107.533452	104.633500	94.523126	19.854927	-26.874689	0.000000	0.282757	1.9004	c1ccc(cc1)NC2=CS(=O)(=O)CC2
22333i	22333	CNCCC	C,-,-,-,-	1.393176	1.466355	1.524208	1.525331	1.521278	107.398017	111.992217	102.573394	103.748210	102.704602	-20.413818	32.243847	0.000000	0.334311	1.1385	C(/[N+]([O-])=O)=C1/N(CCC1)CC
22333i	22333	CNCCC	N,-,-,-,-	1.371824	1.442926	1.529840	1.531381	1.510279	110.035830	110.785655	101.903559	104.739561	101.724021	-28.913993	32.685884	0.000000	0.317083	15.9268	C1(/NCCC1)=N/O
22333i	22333	CNCCS	N,-,-,-,-	1.353934	1.447991	1.529425	1.827046	1.743004	112.266868	114.224731	106.104181	104.563635	91.622090	-33.629432	33.195256	0.000000	0.327446	13.3309	N=C1NCCS1
22333i	22333	CNCCS	N,-,-,-,-	1.354100	1.437823	1.533216	1.823571	1.750213	111.510653	115.417469	106.929501	103.571919	91.749828	-28.858662	33.573334	0.000000	0.338002	9.4474	[H]/N=C/1\\N[C@]2(CSC(=[NH+]2)N)CS1
22333i	22333	CNCCS	S,-,-,-,-	1.370131	1.439877	1.516934	1.815838	1.748615	109.683501	115.631091	107.488680	103.224493	93.238348	29.928020	-33.358139	0.000000	0.330986	11.9111	S=C1NCCS1
22333i	22333	CNCSC	O,-,-,-,-	1.394144	1.448282	1.807417	1.798042	1.518534	111.881902	115.477851	106.651451	91.806104	106.979470	-22.299006	24.954338	0.000000	0.297565	8.4646	c1cc(oc1)[C@@H]2N(C(=O)CS2)c3nccs3
22333i	22333	COCCC	O,-,-,-,-	1.363309	1.453659	1.534769	1.519497	1.502945	109.833265	111.389103	101.728662	103.861593	101.219251	22.147318	-33.316242	0.000000	0.339906	1.9272	O=C1O[C](C[CH]1C2=CC=CC=C2)(C3=CC=CC=C3)C4=C5C=CC=CC5=CC=C4
22333i	22333	NCCCC	-,O,-,-,-	1.387455	1.509547	1.525929	1.516538	1.440257	111.299034	107.971018	103.227412	103.689891	102.631955	11.051544	-27.146477	0.000000	0.322259	15.4668	N1(C(=O)CCC1)CC(=O)N
22333i	22333	NCSCC	-,-,-,-,-	1.288296	1.758636	1.816871	1.526592	1.474259	110.453290	115.875139	90.413581	100.712982	109.969267	-15.900500	28.228247	0.000000	0.373466	3.6215	C1(=NCC(S1)CI)NC2C=CC(=CC=2)Cl
22333i	22333	NCSCC	-,-,-,-,-	1.288670	1.746502	1.799839	1.518745	1.475540	109.625939	117.330547	89.735678	102.403976	109.909613	15.652035	-26.884563	0.000000	0.348438	2.6089	C1(=NCCS1)NC2CCCCC2
22333i	22333	NCSCC	-,-,-,-,-	1.288708	1.759341	1.807684	1.523802	1.475159	110.638678	116.148248	90.463610	101.899609	110.177950	14.908463	-26.274410	0.000000	0.343768	3.2546	C1(=NCC(S1)C)NC2C=C(O)C=CC=2
